hotel_place_id,nearby_place_name,nearby_place_type,distance,latitude,longitude
ChIJYzQtuz7maC4Rcf2QiM5xvMc,éL Hotel Bandung,Penginapan,0.96,-69.162.005,1.076.106.178
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Istana Plaza,Belanja,0.97,-69.058.199,1.075.969.907
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Hotel California,Penginapan,0.99,-6.903.828.499.999.990,1.076.052.744
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Hotel Victory,Penginapan,0.99,-6.906.783.300.000.000,1.075.957.924
ChIJYzQtuz7maC4Rcf2QiM5xvMc,favehotel Hyper Square,Penginapan,1.0,-69.161.969,1.075.946.296
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Zodiak Asia Afrika Hotel Bandung,Penginapan,1.0,-69.211.306,1.076.048.997
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Levi's® Bandung Indah Plaza,Belanja,01.01,-69.086.186,1.076.110.818
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Chez Bon Hostel,Penginapan,01.03,-69.187.277,1.076.095.318
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Apartment,Lainnya,01.04,-6.913.409.799.999.990,1.075.934.083
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Edas Creative,Belanja,01.04,-69.076.011,1.076.109.412
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Pegadaian,Keuangan,01.05,-6.907.988.199.999.990,1.076.112.273
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Private Landmark Paskal Condonium,Penginapan,01.06,-6.911.125.999.999.990,1.075.932.885
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Melbourne Kitchen,Restoran,01.07,-6.902.737.600.000.000,1.076.030.524
ChIJYzQtuz7maC4Rcf2QiM5xvMc,"Bobopod Cipaganti, Bandung",Penginapan,01.07,-6.902.737.600.000.000,1.076.030.524
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Ottenville Boutique Hotel,Penginapan,01.08,-6.902.856.099.999.990,1.076.007.707
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Aneka Toko,Belanja,1.13,-6.922.337,107.605.011
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Hotel Santika Bandung,Penginapan,1.14,-69.074.225,1.076.118.312
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Istana Hotel Bandung Mitra RedDoorz,Penginapan,1.18,-69.178.663,1.076.119.679
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Hotel Gandasari,Restoran,1.22,-69.080.239,1.076.129.776
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Kimaya Braga Bandung by HARRIS,Penginapan,1.23,-6.920.773,107.610.037
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Serela Waringin Hotel,Penginapan,1.23,-6.917.620.899.999.990,1.075.929.988
ChIJYzQtuz7maC4Rcf2QiM5xvMc,The Summit Siliwangi Hotel,Penginapan,1.24,-69.076.621,1.076.129.418
ChIJYzQtuz7maC4Rcf2QiM5xvMc,RedDoorz Near Braga Street,Penginapan,1.24,-6.918.478.500.000.000,1.076.121.592
ChIJYzQtuz7maC4Rcf2QiM5xvMc,RedDoorz Plus near Bandung Indah Plaza,Penginapan,1.24,-69.077.273,1.076.129.711
ChIJYzQtuz7maC4Rcf2QiM5xvMc,The Naripan Hotel,Penginapan,1.28,-69.196.594,1.076.117.445
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Excellent Seven Hotel,Penginapan,1.32,-6.901.015.399.999.990,1.075.993.517
ChIJYzQtuz7maC4Rcf2QiM5xvMc,The Luxton Bandung Hotel,Penginapan,1.34,-6.903.814.499.999.990,1.076.113.071
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Hotel Savoy Homann Bandung,Penginapan,1.34,-6.921.855.599.999.990,1.076.102.631
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Bandung,Lainnya,1.89,-69.174.639,1.076.191.228
ChIJWQE7xCjmaC4RkgWggJah1no,Hotel Mawar,Penginapan,0.17,-69.236.328,1.076.098.026
ChIJWQE7xCjmaC4RkgWggJah1no,Hotel Savoy Homann Bandung,Penginapan,0.25,-6.921.855.599.999.990,1.076.102.631
ChIJWQE7xCjmaC4RkgWggJah1no,Bank BTPN - Lengkong,Keuangan,0.27,-6.926.103.200.000.000,1.076.122.133
ChIJWQE7xCjmaC4RkgWggJah1no,Kost Sakgan48,Penginapan,0.3,-69.262.121,1.076.100.204
ChIJWQE7xCjmaC4RkgWggJah1no,PT. Garuda Indonesia (Persero) Tbk.,Lainnya,0.3,-6.921.185,1.076.116.829
ChIJWQE7xCjmaC4RkgWggJah1no,Bank Mandiri KC Bandung Asia North Africa,Keuangan,0.34,-6.921.583,107.613.429
ChIJWQE7xCjmaC4RkgWggJah1no,Kimaya Braga Bandung by HARRIS,Penginapan,0.37,-6.920.773,107.610.037
ChIJWQE7xCjmaC4RkgWggJah1no,PT Asuransi Asei Indonesia,Keuangan,0.38,-6.921.399.799.999.990,1.076.138.091
ChIJWQE7xCjmaC4RkgWggJah1no,Bank Negara Indonesia - KCU Bandung,Keuangan,0.4,-6.921.958,107.614.464
ChIJWQE7xCjmaC4RkgWggJah1no,Senior High School Pasundan 1,Pendidikan,0.41,-6.923.596.700.000.000,1.076.076.382
ChIJWQE7xCjmaC4RkgWggJah1no,Bank Victoria Syariah,Keuangan,0.42,-69.203.392,1.076.098.771
ChIJWQE7xCjmaC4RkgWggJah1no,PT Frigia AC,Lainnya,0.45,-6.920.115.999.999.990,1.076.129.297
ChIJWQE7xCjmaC4RkgWggJah1no,Asosiasi Pengendali Pencemaran Lingkungan Indonesia,Lainnya,0.46,-6.920.014.999.999.990,107.613.058
ChIJWQE7xCjmaC4RkgWggJah1no,Elementary School Assalaam,Pendidikan,0.46,-6.925.699,107.607.614
ChIJWQE7xCjmaC4RkgWggJah1no,The Naripan Hotel,Penginapan,0.47,-69.196.594,1.076.117.445
ChIJWQE7xCjmaC4RkgWggJah1no,Dipo Star Finance Bandung,Keuangan,0.56,-69.206.644,1.076.073.827
ChIJWQE7xCjmaC4RkgWggJah1no,Chez Bon Hostel,Penginapan,0.6,-69.187.277,1.076.095.318
ChIJWQE7xCjmaC4RkgWggJah1no,RedDoorz Near Braga Street,Penginapan,0.6,-6.918.478.500.000.000,1.076.121.592
ChIJWQE7xCjmaC4RkgWggJah1no,Parahyangan Plaza,Belanja,0.61,-6.922.484,1.076.059.834
ChIJWQE7xCjmaC4RkgWggJah1no,RADNET,Lainnya,0.61,-69.221.201,1.076.165.779
ChIJWQE7xCjmaC4RkgWggJah1no,Sentra Holidays Tours & Travel,Transportasi,0.62,-69.277.879,1.076.152.634
ChIJWQE7xCjmaC4RkgWggJah1no,Vio Hotel Veteran,Penginapan,0.64,-69.192.735,1.076.149.464
ChIJWQE7xCjmaC4RkgWggJah1no,Istana Hotel Bandung Mitra RedDoorz,Penginapan,0.67,-69.178.663,1.076.119.679
ChIJWQE7xCjmaC4RkgWggJah1no,ITC Kebon Kalapa,Belanja,0.69,-6.928.017.699.999.990,107.606.683
ChIJWQE7xCjmaC4RkgWggJah1no,Gino Feruci Braga Hotel,Penginapan,0.71,-69.178.718,1.076.090.829
ChIJWQE7xCjmaC4RkgWggJah1no,Aneka Toko,Belanja,0.72,-6.922.337,107.605.011
ChIJWQE7xCjmaC4RkgWggJah1no,Variasi 53,Transportasi,0.72,-69.284.373,107.615.951
ChIJWQE7xCjmaC4RkgWggJah1no,A/X Armani Exchange,Belanja,0.73,-69.230.749,1.076.048.165
ChIJWQE7xCjmaC4RkgWggJah1no,Asia Outsourcing Services - Bandung,Lainnya,0.74,-6.922.818.299.999.990,1.076.180.171
ChIJWQE7xCjmaC4RkgWggJah1no,Zodiak Asia Afrika Hotel Bandung,Penginapan,0.77,-69.211.306,1.076.048.997
ChIJWQE7xCjmaC4RkgWggJah1no,Asia Afrika Property Bandung,Lainnya,0.77,-69.238.052,1.076.183.448
ChIJWQE7xCjmaC4RkgWggJah1no,Gereja Katolik Santo Paulus,Tempat Ibadah,0.77,-6.929.355.600.000.000,1.076.070.709
ChIJWQE7xCjmaC4RkgWggJah1no,Prapatan Lima Motor,Belanja,0.79,-6.922.085.000.000.000,1.076.182.947
ChIJWQE7xCjmaC4RkgWggJah1no,favehotel Braga Bandung,Penginapan,0.8,-6.916.959.499.999.990,1.076.091.119
ChIJWQE7xCjmaC4RkgWggJah1no,ERI APARTMENT BANDUNG,Penginapan,0.8,-69.220.335,1.076.183.754
ChIJWQE7xCjmaC4RkgWggJah1no,Toko Mas Enam Pusat,Belanja,0.8,-6.923.358.599.999.990,1.076.041.226
ChIJWQE7xCjmaC4RkgWggJah1no,Golden Flower Hotel,Penginapan,0.81,-69.207.062,1.076.047.065
ChIJWQE7xCjmaC4RkgWggJah1no,Emungkagure,Penginapan,0.81,-69.273.957,1.076.177.876
ChIJWQE7xCjmaC4RkgWggJah1no,Checkpoint Auto Salon Cafe,Lainnya,0.81,-69.168.069,1.076.133.167
ChIJWQE7xCjmaC4RkgWggJah1no,Panin Bank - Otista,Keuangan,0.81,-69.225.786,1.076.041.005
ChIJWQE7xCjmaC4RkgWggJah1no,IMAGE Hotel,Penginapan,0.82,-69.310.847,107.612.663
ChIJWQE7xCjmaC4RkgWggJah1no,éL Hotel Bandung,Penginapan,0.85,-69.162.005,1.076.106.178
ChIJWQE7xCjmaC4RkgWggJah1no,SMPN 10,Pendidikan,0.87,-69.292.592,1.076.057.192
ChIJWQE7xCjmaC4RkgWggJah1no,Toko Karya Teguh Jaya,Transportasi,0.92,-69.318.618,1.076.133.059
ChIJWQE7xCjmaC4RkgWggJah1no,OYO 2554 Hotel Arimbi Lama Dewi Sartika,Penginapan,0.94,-69.297.583,1.076.052.755
ChIJWQE7xCjmaC4RkgWggJah1no,Latief Inn,Penginapan,0.98,-6.917.326,1.076.173.935
ChIJWQE7xCjmaC4RkgWggJah1no,Kedaton Hotel,Penginapan,1.0,-6.915.509,1.076.078.497
ChIJWQE7xCjmaC4RkgWggJah1no,Bank Danamon Pasar Baru,Keuangan,01.09,-69.177.044,1.076.036.014
ChIJWQE7xCjmaC4RkgWggJah1no,Moralas,Belanja,1.1,-69.332.302,1.076.144.303
ChIJWQE7xCjmaC4RkgWggJah1no,Bandung,Lainnya,1.11,-69.174.639,1.076.191.228
ChIJWQE7xCjmaC4RkgWggJah1no,d'best Hotel,Penginapan,1.11,-69.298.302,1.076.033.138
ChIJWQE7xCjmaC4RkgWggJah1no,Harapan Indah Hotel,Kesehatan,1.14,-6.922.354.700.000.000,1.076.215.302
ChIJWQE7xCjmaC4RkgWggJah1no,Hotel Perdana Wisata,Penginapan,1.18,-6.920.179.000.000.000,1.076.013.602
ChIJWQE7xCjmaC4RkgWggJah1no,The Green Kosambi Apartment,Lainnya,1.2,-6.920.673.900.000.000,1.076.217.551
ChIJWQE7xCjmaC4RkgWggJah1no,RedDoorz Plus near Asia Afrika 2,Penginapan,1.23,-6.931.629,1.076.192.831
ChIJWQE7xCjmaC4RkgWggJah1no,SUPER OYO Collection O 25 Hotel Baltika,Penginapan,1.24,-6.923.264.700.000.000,1.076.225.257
ChIJWQE7xCjmaC4RkgWggJah1no,Collection O Patradisa Hotel,Penginapan,1.3,-6.912.371.500.000.000,1.076.090.599
ChIJWQE7xCjmaC4RkgWggJah1no,HOTEL GUNTUR,Penginapan,1.35,-69.138.664,1.076.043.157
ChIJWQE7xCjmaC4RkgWggJah1no,Malaka Hotel,Penginapan,1.36,-69.270.799,1.076.232.181
ChIJWQE7xCjmaC4RkgWggJah1no,The Papandayan Hotel,Penginapan,1.37,-6.923.502,107.623.725
ChIJCSYyqzrmaC4R_bQ3y9Njhps,PT Centrin Online Prima,Belanja,0.03,-6.916.727.799.999.990,1.076.091.891
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Gino Feruci Braga Hotel,Penginapan,0.1,-69.178.718,1.076.090.829
ChIJCSYyqzrmaC4R_bQ3y9Njhps,éL Hotel Bandung,Penginapan,0.19,-69.162.005,1.076.106.178
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Chez Bon Hostel,Penginapan,0.2,-69.187.277,1.076.095.318
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Kedaton Hotel,Penginapan,0.21,-6.915.509,1.076.078.497
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Saint Peter Cathedral Bandung,Hiburan,0.28,-6.914.825.899.999.990,1.076.105.009
ChIJCSYyqzrmaC4R_bQ3y9Njhps,HINO PARTS SHOP PADASUKA MOTOR,Lainnya,0.31,-6.916.999.499.999.990,1.076.062.961
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Istana Hotel Bandung Mitra RedDoorz,Penginapan,0.33,-69.178.663,1.076.119.679
ChIJCSYyqzrmaC4R_bQ3y9Njhps,RedDoorz Near Braga Street,Penginapan,0.38,-6.918.478.500.000.000,1.076.121.592
ChIJCSYyqzrmaC4R_bQ3y9Njhps,The Naripan Hotel,Penginapan,0.42,-69.196.594,1.076.117.445
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Kimaya Braga Bandung by HARRIS,Penginapan,0.44,-6.920.773,107.610.037
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Checkpoint Auto Salon Cafe,Lainnya,0.47,-69.168.069,1.076.133.167
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Collection O Patradisa Hotel,Penginapan,0.51,-6.912.371.500.000.000,1.076.090.599
ChIJCSYyqzrmaC4R_bQ3y9Njhps,PT. Garuda Indonesia (Persero) Tbk.,Lainnya,0.55,-6.921.185,1.076.116.829
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Asosiasi Pengendali Pencemaran Lingkungan Indonesia,Lainnya,0.55,-6.920.014.999.999.990,107.613.058
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Hotel Savoy Homann Bandung,Penginapan,0.56,-6.921.855.599.999.990,1.076.102.631
ChIJCSYyqzrmaC4R_bQ3y9Njhps,MD Plaza,Belanja,0.56,-6.917.408.099.999.990,1.076.040.408
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Bank Danamon Pasar Baru,Keuangan,0.61,-69.177.044,1.076.036.014
ChIJCSYyqzrmaC4R_bQ3y9Njhps,HOTEL GUNTUR,Penginapan,0.63,-69.138.664,1.076.043.157
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Golden Flower Hotel,Penginapan,0.64,-69.207.062,1.076.047.065
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Arion Suites Hotel Bandung,Penginapan,0.65,-6.913.383.000.000.000,107.604.413
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Zodiak Asia Afrika Hotel Bandung,Penginapan,0.66,-69.211.306,1.076.048.997
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Bandung City Center,Penginapan,0.66,-6.912.855.299.999.990,1.076.048.355
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Vio Hotel Veteran,Penginapan,0.69,-69.192.735,1.076.149.464
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Bank Mandiri KC Bandung Asia North Africa,Keuangan,0.7,-6.921.583,107.613.429
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Parahyangan Plaza,Belanja,0.7,-6.922.484,1.076.059.834
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Hotel Mawar,Penginapan,0.75,-69.236.328,1.076.098.026
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Aneka Toko,Belanja,0.75,-6.922.337,107.605.011
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Grand Sovia Hotel,Penginapan,0.86,-69.123.731,1.076.027.986
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Toko Mas Enam Pusat,Belanja,0.9,-6.923.358.599.999.990,1.076.041.226
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Zodiak Kebonjati Hotel Bandung,Penginapan,0.91,-6.916.167.000.000.000,107.600.852
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Hotel Serena,Penginapan,0.92,-6.911.797.000.000.000,107.602.606
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Latief Inn,Penginapan,0.92,-6.917.326,1.076.173.935
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Hotel Perdana Wisata,Penginapan,0.93,-6.920.179.000.000.000,1.076.013.602
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Levi's® Bandung Indah Plaza,Belanja,0.95,-69.086.186,1.076.110.818
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Kost Sakgan48,Penginapan,01.03,-69.262.121,1.076.100.204
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Pegadaian,Keuangan,01.03,-6.907.988.199.999.990,1.076.112.273
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Edas Creative,Belanja,01.06,-69.076.011,1.076.109.412
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Hotel Gandasari,Penginapan,01.08,-69.080.239,1.076.129.776
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Hotel Santika Bandung,Penginapan,1.1,-69.074.225,1.076.118.312
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Bandung,Lainnya,1.11,-69.174.639,1.076.191.228
ChIJCSYyqzrmaC4R_bQ3y9Njhps,RedDoorz Plus near Bandung Indah Plaza,Penginapan,1.11,-69.077.273,1.076.129.711
ChIJCSYyqzrmaC4R_bQ3y9Njhps,The Summit Siliwangi Hotel,Penginapan,1.12,-69.076.621,1.076.129.418
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Gino Feruci Kebonjati Hotel,Penginapan,1.13,-69.165.432,1.075.988.591
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Hotel Scarlet Kebon Kawung,Penginapan,1.13,-69.113.608,1.076.005.484
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Serela Merdeka Hotel,Penginapan,1.16,-690.656,10.760.927
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Hotel Unik,Penginapan,1.16,-6.911.451,1.076.001.625
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Kartika Sari Pusat,Restoran,1.16,-69.119.471,1.075.998.586
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Prapatan Lima Motor,Belanja,1.16,-6.922.085.000.000.000,1.076.182.947
ChIJCSYyqzrmaC4R_bQ3y9Njhps,ERI APARTMENT BANDUNG,Penginapan,1.17,-69.220.335,1.076.183.754
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Zodiak Kebonkawung Hotel Bandung,Penginapan,1.19,-6.912.324.999.999.990,107.599.397
ChIJCSYyqzrmaC4R_bQ3y9Njhps,D'Sovia Hotel Bandung,Penginapan,1.22,-6.917.205.999.999.990,1.075.980.838
ChIJCSYyqzrmaC4R_bQ3y9Njhps,ITC Kebon Kalapa,Belanja,1.26,-6.928.017.699.999.990,107.606.683
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Asia Afrika Property Bandung,Lainnya,1.27,-69.238.052,1.076.183.448
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Mutiara Hotel and Convention Bandung,Penginapan,1.28,-6.912.185.700.000.000,1.075.985.963
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Oasis Siliwangi Hotel Bandung,Penginapan,1.29,-69.115.901,1.076.194.153
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Satu Kantor Hypersquare,Lainnya,1.29,-69.145.939,1.075.976.768
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Hilton Bandung,Penginapan,1.33,-6.913.026.800.000.000,1.075.977.394
ChIJCSYyqzrmaC4R_bQ3y9Njhps,Zodiak Pasirkaliki Hotel Bandung,Penginapan,1.35,-6.911.463.099.999.990,107.598.188
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Smart Assistance,Lainnya,0.14,-68.841.033,1.076.267.987
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Vinisa Collection,Belanja,0.15,-68.834.278,1.076.244.411
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Cibeunying Kaler District Office,Lainnya,0.2,-68.858.827,1.076.263.677
ChIJJbG2YEznaC4Rwt5LRAfMsG8,PT Bhumi Warih Geohydromatics (Metocean Indonesia),Kesehatan,0.2,-68.829.192,1.076.243.775
ChIJJbG2YEznaC4Rwt5LRAfMsG8,PT. Sinergi Multi Minindo,Lainnya,0.21,-6.885.255.000.000.000,1.076.238.934
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Achtung Factory,Belanja,0.23,-6.882.911.399.999.990,10.762.714
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Samami Garden,Penginapan,0.29,-68.838.509,1.076.229.776
ChIJJbG2YEznaC4Rwt5LRAfMsG8,A5corp,Lainnya,0.37,-6.882.580.699.999.990,1.076.283.992
ChIJJbG2YEznaC4Rwt5LRAfMsG8,RedDoorz @ Cigadung,Penginapan,0.45,-6.883.461.199.999.990,1.076.294.954
ChIJJbG2YEznaC4Rwt5LRAfMsG8,WebJadi.Com,Lainnya,0.46,-6.880.996.999.999.990,1.076.280.638
ChIJJbG2YEznaC4Rwt5LRAfMsG8,OYO 569 Cigadung Guest House Syariah,Penginapan,0.47,-6.883.347.499.999.990,1.076.296.754
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Toko Pelangsing dan Kecantikan,Lainnya,0.48,-6.879.991,1.076.259.713
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Lotus Hotel,Penginapan,0.63,-68.808.214,107.621.019
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Design Architecture Unique (DAUN),Lainnya,0.63,-68.899.342,1.076.250.695
ChIJJbG2YEznaC4Rwt5LRAfMsG8,45 Bersaudara Advertising,Lainnya,0.66,-6.884.951.800.000.000,1.076.196.241
ChIJJbG2YEznaC4Rwt5LRAfMsG8,House of Zeera Fateema,Jasa,0.73,-6.877.788.199.999.990,1.076.265.165
ChIJJbG2YEznaC4Rwt5LRAfMsG8,SPOT ON 2062 Doublet Guest House,Penginapan,0.8,-6.881.238,1.076.190.256
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Wisma Puri Larasati,Penginapan,1.1,-6.876.397.900.000.000,1.076.195.331
ChIJJbG2YEznaC4Rwt5LRAfMsG8,The Kartipah Hotel,Penginapan,1.21,-6.876.557.300.000.000,1.076.178.024
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Sheraton Bandung Hotel & Towers,Penginapan,1.22,-68.746.624,1.076.202.169
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Sisco B&B,Penginapan,1.28,-68.941.998,1.076.314.409
ChIJJbG2YEznaC4Rwt5LRAfMsG8,The Silk At Dago,Penginapan,1.35,-6.873.737.399.999.990,1.076.195.749
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Sky City Home,Penginapan,1.41,-6.876.609.299.999.990,1.076.153.544
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Patra Bandung Hotel,Penginapan,1.41,-6.889.090.200.000.000,1.076.137.453
ChIJJbG2YEznaC4Rwt5LRAfMsG8,RedDoorz near Gedung Sate 2,Penginapan,1.47,-6.896.127.700.000.000,1.076.195.677
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Scarlet Dago Hotel Bandung,Penginapan,1.49,-6.885.276,107.612.098
ChIJJbG2YEznaC4Rwt5LRAfMsG8,House Sangkuriang Bandung,Penginapan,1.55,-68.845.928,1.076.115.341
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Ciung No 9,Penginapan,1.56,-68.976.404,107.621.214
ChIJJbG2YEznaC4Rwt5LRAfMsG8,The Jayakarta Suites Bandung,Penginapan,1.66,-68.706,107.619.437
ChIJJbG2YEznaC4Rwt5LRAfMsG8,RedDoorz Plus @ Surapati 2,Penginapan,1.7,-68.976.227,1.076.329.898
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Vio Hotel Surapati Bandung,Penginapan,1.77,-6.899.056.099.999.990,1.076.196.941
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Marbella Hotel Suites Bandung,Penginapan,1.78,-68.700.543,1.076.328.627
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Institut Teknologi Bandung,Pendidikan,1.83,-6.890.361.700.000.000,1.076.101.912
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Bandung National Institute of Technology (ITENAS),Pendidikan,1.91,-6.898.149.999.999.990,10.763.581
ChIJJbG2YEznaC4Rwt5LRAfMsG8,The Palais Dago Hotel,Penginapan,1.92,-6.896.286.099.999.990,1.076.131.094
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Hotel Bumi Kitri Pramuka,Penginapan,1.95,-6.892.807.999.999.990,1.076.410.161
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Mitra Hotel Bandung,Penginapan,1.97,-6.901.910.199.999.990,1.076.273.254
ChIJJbG2YEznaC4Rwt5LRAfMsG8,RMHR Guest House,Penginapan,02.06,-6.902.758.799.999.990,1.076.270.143
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Wisma Joglo,Penginapan,02.07,-68.660.413,1.076.293.489
ChIJJbG2YEznaC4Rwt5LRAfMsG8,The Posters Hotel Mice,Penginapan,2.13,-6.898.493.299.999.990,1.076.385.488
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Hotel Vio Cimanuk,Penginapan,2.14,-6.903.083.499.999.990,1.076.212.425
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Gedung Sate,Hiburan,2.16,-69.024.715,1.076.187.018
ChIJJbG2YEznaC4Rwt5LRAfMsG8,OYO 1740 Tekmira Residence Supratman Syariah,Penginapan,2.17,-69.036.024,1.076.283.065
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Kantin Heri,Restoran,2.2,-6.878.389.999.999.990,107.606.497
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Citarum Hotel,Penginapan,2.25,-69.043.666,1.076.230.461
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Kulem Rangga Gempol,Penginapan,2.28,-69.016.148,1.076.145.653
ChIJJbG2YEznaC4Rwt5LRAfMsG8,TechieRoom Kotlin at Clove Garden Residence,Penginapan,2.28,-68.728.637,1.076.427.337
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Amaris Hotel Cimanuk,Penginapan,2.3,-69.043.659,107.620.665
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Kamar Keluarga Bandung,Penginapan,2.32,-69.025.283,1.076.152.665
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Galeri Ciumbuleuit Hotel,Penginapan,2.34,-68.812.494,1.076.045.957
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Hotel Nalendra,Penginapan,2.37,-6.885.389.399.999.990,1.076.041.264
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Igor Backpacker,Penginapan,2.38,-68.812.949,1.076.041.969
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Grand Tjokro,Penginapan,2.41,-6.886.319.599.999.990,107.603.844
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Kostella Bandung,Penginapan,2.41,-6.877.065.000.000.000,1.076.049.825
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Cihampelas 1 Hotel,Penginapan,2.41,-6.888.953.700.000.000,1.076.042.154
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Cihampelas Hotel 2,Penginapan,2.42,-6.889.991.500.000.000,1.076.043.908
ChIJJbG2YEznaC4Rwt5LRAfMsG8,Amaris Hotel Cihampelas,Penginapan,2.48,-6.890.217.100.000.000,1.076.038.811
ChIJSdzPDUjmaC4RFjiu4ncFmaI,Serela Merdeka Hotel,Penginapan,0.12,-690.656,10.760.927
