hotel_place_id,nearby_place_name,nearby_place_type,distance,latitude,longitude
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Bandung Theological College,Education,0.35,-6.898.277,1.075.884.176
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Lenny Fora • Bridal & Beauty Salon,Service,0.36,-68.966.973,1.075.874.648
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Hotel Nyland Pasteur,Lodging,0.39,-68.949.769,1.075.872.929
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Mandiri Micro Unit Bandung Pasteur,Finance,0.4,-68.947.749,1.075.872.721
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,OYO 2977 Tawakal Sleep,Lodging,0.45,-68.924.893,1.075.924.706
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Sympathy for Tailor,Shopping,0.51,-68.924.552,1.075.934.194
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Hotel Sukamulya,Lodging,0.54,-68.930.859,1.075.868.325
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Riade Rent Car,Transportation,0.56,-68.923.151,107.593.997
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Hosanna - Immanuel Christian Church,Place of Worship,0.62,-68.935.077,1.075.856.904
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,King Baso Knows Saboga,Restaurant,0.64,-6.894.237,1.075.851.349
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Key Technical Wisdom,Other,0.65,-69.014.788,1.075.883.195
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Eternal Partner,Shopping,0.65,-68.945.864,1.075.849.425
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Mrs. Kadi's Dahar House,Restaurant,0.66,-68.926.864,1.075.857.777
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,PPNI West Java College of Nursing,Education,0.66,-69.006.033,1.075.945.613
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Rooms Inc. D'Botanica Bandung,Lodging,0.69,-68.931.687,1.075.851.231
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,PT. SINERGY MEDIATEK INFORMATION,Other,0.69,-68.941.838,1.075.846.708
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,OYO 3805 Ceria House Sultan Premier,Lodging,0.7,-68.900.036,1.075.890.014
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Orchid Specialist Polyclinic,Health,0.74,-68.978.649,1.075.971.291
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,TX TRAVEL,Transportation,0.75,-68.928.395,1.075.846.832
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,No_Ning Store,Shopping,0.75,-6.890.588,10.758.664
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,The Mulyasari,Other,0.77,-68.893.184,1.075.892.719
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,CandySign,Other,0.77,-6.902.993,1.075.903.358
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Toyota Auto2000 Pasteur,Shopping,0.8,-6.892.344,107.584.485
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Topas Galeria Hotel,Lodging,0.83,-68.928.356,1.075.839.164
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Hotel Ilos,Lodging,0.88,-68.909.483,1.075.846.211
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Pepper Lunch,Restaurant,0.89,-6.889.944,1.075.958.593
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Tabloid Bandung Infomedia-PT INDO SARANA MEDIAMAS,Other,0.9,-69.031.205,107.594.749
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,L'Occitane en Provence - Paris Van Java,Shopping,0.95,-6.889.284,107.595.805
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Oyo Arwiga Hotel,Lodging,0.98,-68.929.135,1.075.989.156
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,I saw the Pasteur Hotel,Lodging,01.03,-68.920.637,1.075.822.168
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,from Java Hotel,Lodging,01.06,-68.889.671,107.597.034
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Orchid Home,Lodging,01.06,-68.880.364,1.075.854.776
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Eyckman 28,Lodging,01.06,-68.960.223,1.076.002.672
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Honda Pasteur,Shopping,01.07,-6.892.181,107.581.816
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Excellent Seven Hotel,Lodging,1.11,-69.010.154,1.075.993.517
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,closed prop - inactive,Lodging,1.12,-68.890.609,1.075.833.729
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Casa Feby Guest House & Kost,Lodging,1.13,-68.897.252,1.075.826.244
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,OYO 2265 Lily Flower Residence,Lodging,1.16,-68.885.882,1.075.833.386
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,OYO 196 Horizone Residence,Lodging,1.18,-68.870.484,1.075.850.261
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Verona Palace Hotel,Lodging,1.21,-68.891.984,1.075.822.093
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,The Cherry Homes Hotel & Residence,Lodging,1.23,-68.870.322,1.075.843.192
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Plaza Palace,Shopping,1.29,-69.058.199,1.075.969.907
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Hotel Victory,Lodging,1.32,-69.067.833,1.075.957.924
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,OYO Life 2388 Kost Teratai,Lodging,1.32,-68.878.642,1.075.820.002
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Ottenville Boutique Hotel,Lodging,1.35,-69.028.561,1.076.007.707
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,Sosisqu,Restaurant,1.35,-68.944.748,1.076.027.976
ChIJPSaLsGXmaC4RtPcXs-Ng3S4,"Sukajadi Hotel, Convention and Gallery",Entertainment,1.36,-68.856.388,1.075.969.927
ChIJSygxoDXmaC4RXqifutvyKow,South Sulawesi Lontara Student Dormitory,Other,0.05,-69.086.638,1.076.180.182
ChIJSygxoDXmaC4RXqifutvyKow,Flores Gallery Hotel,Lodging,0.09,-69.080.758,1.076.179.733
ChIJSygxoDXmaC4RXqifutvyKow,PT. Kembar Abadi Prima,Service,0.12,-69.084.571,1.076.174.081
ChIJSygxoDXmaC4RXqifutvyKow,Barcode Pool Tables,Other,0.12,-69.092.392,1.076.193.566
ChIJSygxoDXmaC4RXqifutvyKow,Bude's Cafe,Restaurant,0.17,-69.098.727,1.076.176.213
ChIJSygxoDXmaC4RXqifutvyKow,Civil Service Police Unit of West Java Province,Security,0.17,-69.077.302,1.076.172.871
ChIJSygxoDXmaC4RXqifutvyKow,PT Pos Indonesia (Persero),Office,0.23,-69.069.324,1.076.173.704
ChIJSygxoDXmaC4RXqifutvyKow,SDN 037 (SDPN Sabang),Education,0.27,-6.908.517,107.620.912
ChIJSygxoDXmaC4RXqifutvyKow,Hotel Serela,Lodging,0.32,-69.061.328,1.076.199.037
ChIJSygxoDXmaC4RXqifutvyKow,Oasis Siliwangi Hotel Bandung,Lodging,0.34,-69.115.901,1.076.194.153
ChIJSygxoDXmaC4RXqifutvyKow,Taruna Bakti Academy of Secretary & Management,Education,0.36,-69.056.804,107.619.704
ChIJSygxoDXmaC4RXqifutvyKow,Independent Micro Unit Bandung Martadinata,Finance,0.39,-69.064.193,1.076.157.869
ChIJSygxoDXmaC4RXqifutvyKow,PENABUR Banda School,Education,0.42,-69.055.272,1.076.163.354
ChIJSygxoDXmaC4RXqifutvyKow,Pitimoss Fun Library,Education,0.45,-69.126.624,1.076.178.743
ChIJSygxoDXmaC4RXqifutvyKow,Bandung District Court Class 1A Special,Office,0.49,-6.906.599,107.622.426
ChIJSygxoDXmaC4RXqifutvyKow,Chocolate Shop,Restaurant,0.52,-69.042.783,1.076.201.477
ChIJSygxoDXmaC4RXqifutvyKow,Muamalat Bank Branch Office Istiqomah,Finance,0.52,-69.050.876,1.076.214.918
ChIJSygxoDXmaC4RXqifutvyKow,Sacred Safari Travel Umrah & Hajj,Transportation,0.52,-69.046.587,1.076.209.482
ChIJSygxoDXmaC4RXqifutvyKow,Amaris Hotel Cimanuk,Lodging,0.53,-69.043.659,107.620.665
ChIJSygxoDXmaC4RXqifutvyKow,TRIBECA Bandung,Service,0.53,-69.038.671,1.076.187.338
ChIJSygxoDXmaC4RXqifutvyKow,Siliwangi Military Command 3 - Siliwangi Military Command III,Other,0.59,-6.909.183,1.076.131.565
ChIJSygxoDXmaC4RXqifutvyKow,Erha Ultimate Cimanuk Bandung,Health,0.6,-69.039.405,1.076.211.053
ChIJSygxoDXmaC4RXqifutvyKow,Hotel,Restaurant,0.61,-69.080.239,1.076.129.776
ChIJSygxoDXmaC4RXqifutvyKow,The Summit Siliwangi Hotel,Lodging,0.62,-69.076.621,1.076.129.418
ChIJSygxoDXmaC4RXqifutvyKow,RedDoorz Plus near Riau Street,Lodging,0.62,-69.093.778,1.076.240.209
ChIJSygxoDXmaC4RXqifutvyKow,RedDoorz Plus near Bandung Indah Plaza,Lodging,0.62,-69.077.273,1.076.129.711
ChIJSygxoDXmaC4RXqifutvyKow,PRAMITA Lab • Riau,Health,0.67,-69.083.629,107.624.541
ChIJSygxoDXmaC4RXqifutvyKow,Sate Building,Entertainment,0.69,-69.024.715,1.076.187.018
ChIJSygxoDXmaC4RXqifutvyKow,Vio Cimanuk Hotel,Lodging,0.69,-69.030.835,1.076.212.425
ChIJSygxoDXmaC4RXqifutvyKow,Citarum Hotel,Lodging,0.69,-69.043.666,1.076.230.461
ChIJSygxoDXmaC4RXqifutvyKow,Selaras Guest House & Restaurant,Lodging,0.72,-69.047.625,1.076.237.432
ChIJSygxoDXmaC4RXqifutvyKow,Hotel Santika Bandung,Lodging,0.75,-69.074.225,1.076.118.312
ChIJSygxoDXmaC4RXqifutvyKow,"Postgraduate Program of Pasundan University, Bandung (UNPAS)",Education,0.76,-69.113.577,1.076.121.559
ChIJSygxoDXmaC4RXqifutvyKow,Bandung Family Room,Lodging,0.77,-69.025.283,1.076.152.665
ChIJSygxoDXmaC4RXqifutvyKow,Bandung T-Shirt Factory,Shopping,0.77,-6.915.468,107.619.917
ChIJSygxoDXmaC4RXqifutvyKow,Pawnshop,Finance,0.8,-69.079.882,1.076.112.273
ChIJSygxoDXmaC4RXqifutvyKow,The Body Shop,Shopping,0.81,-69.081.876,1.076.111.216
ChIJSygxoDXmaC4RXqifutvyKow,Levi's® Bandung Indah Plaza,Shopping,0.82,-69.086.186,1.076.110.818
ChIJSygxoDXmaC4RXqifutvyKow,Edas Creative,Shopping,0.84,-69.076.011,1.076.109.412
ChIJSygxoDXmaC4RXqifutvyKow,Hotel Tibera Cibeunying,Lodging,0.85,-69.080.989,1.076.261.711
ChIJSygxoDXmaC4RXqifutvyKow,Kulem Rangga Gempol,Lodging,0.9,-69.016.148,1.076.145.653
ChIJSygxoDXmaC4RXqifutvyKow,The Luxton Bandung Hotel,Lodging,0.96,-69.038.145,1.076.113.071
ChIJSygxoDXmaC4RXqifutvyKow,Latief Inn,Lodging,0.97,-6.917.326,1.076.173.935
ChIJSygxoDXmaC4RXqifutvyKow,Bandung,Other,0.98,-69.174.639,1.076.191.228
ChIJSygxoDXmaC4RXqifutvyKow,Serela Merdeka Hotel,Lodging,01.04,-690.656,10.760.927
ChIJSygxoDXmaC4RXqifutvyKow,Vio Hotel Surapati Bandung,Lodging,01.08,-68.990.561,1.076.196.941
ChIJSygxoDXmaC4RXqifutvyKow,There is AZKO Living Plaza,Shopping,1.11,-6.901.047,107.612.032
ChIJSygxoDXmaC4RXqifutvyKow,Collection O Patradisa Hotel,Lodging,1.12,-69.123.715,1.076.090.599
ChIJSygxoDXmaC4RXqifutvyKow,RMHR Guest House,Lodging,1.15,-69.027.588,1.076.270.143
ChIJSygxoDXmaC4RXqifutvyKow,éL Hotel Bandung,Lodging,1.21,-69.162.005,1.076.106.178
ChIJSygxoDXmaC4RXqifutvyKow,Natasha Skin Clinic Center,Health,1.21,-69.031.213,107.627.958
ChIJSygxoDXmaC4RXqifutvyKow,OYO 1740 Tekmira Residence Supratman Syariah,Lodging,1.22,-69.036.024,1.076.283.065
ChIJSygxoDXmaC4RXqifutvyKow,Bandung Hotel Partners,Lodging,1.23,-69.019.102,1.076.273.254
ChIJSygxoDXmaC4RXqifutvyKow,RedDoorz near Gedung Sate 3,Lodging,1.23,-6.906.452,107.629.393
ChIJSygxoDXmaC4RXqifutvyKow,Saw Hotel Veteran,Lodging,1.24,-69.192.735,1.076.149.464
ChIJSygxoDXmaC4RXqifutvyKow,Palace Hotel Bandung RedDoorz Partner,Lodging,1.25,-69.178.663,1.076.119.679
ChIJSygxoDXmaC4RXqifutvyKow,Chiung No. 9,Lodging,1.26,-68.976.404,107.621.214
ChIJSygxoDXmaC4RXqifutvyKow,RedDoorz Near Braga Street,Lodging,1.3,-69.184.785,1.076.121.592
ChIJSygxoDXmaC4RXqifutvyKow,Dafam Rio Hotel,Lodging,1.33,-69.142.458,1.076.291.494
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Hotel Serena,Lodging,0.07,-6.911.797,107.602.606
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Arion Suites Hotel Bandung,Lodging,0.21,-6.913.383,107.604.413
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Bandung City Center,Lodging,0.23,-69.128.553,1.076.048.355
ChIJYzQtuz7maC4Rcf2QiM5xvMc,HOTEL GUNTUR,Lodging,0.24,-69.138.664,1.076.043.157
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Scarlet Hotel Kebon Kawung,Lodging,0.27,-69.113.608,1.076.005.484
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Unique Hotel,Lodging,0.31,-6.911.451,1.076.001.625
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Kartika Sari Center,Restaurant,0.33,-69.119.471,1.075.998.586
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Zodiak Kebonkawung Hotel Bandung,Lodging,0.38,-6.912.325,107.599.397
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Mutiara Hotel and Convention Bandung,Lodging,0.46,-69.121.857,1.075.985.963
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Zodiak Kebonjati Hotel Bandung,Lodging,0.47,-6.916.167,107.600.852
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Mandarin Restaurant,Restaurant,0.49,-69.125,1.075.983.333
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Zodiac Pasirkaliki Hotel Bandung,Lodging,0.52,-69.114.631,107.598.188
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Hilton Bandung,Lodging,0.56,-69.130.268,1.075.977.394
ChIJYzQtuz7maC4Rcf2QiM5xvMc,MD Plaza,Shopping,0.58,-69.174.081,1.076.040.408
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Bank Danamon New Market,Finance,0.6,-69.177.044,1.076.036.014
ChIJYzQtuz7maC4Rcf2QiM5xvMc,"Pasundan Christian Church, Bandung Congregation",Place of Worship,0.61,-6.915.981,1.075.986.643
ChIJYzQtuz7maC4Rcf2QiM5xvMc,ATM Muamalat Pharmacy Otista Garut,Finance,0.61,-69.115.333,1.076.082.209
ChIJYzQtuz7maC4Rcf2QiM5xvMc,One Hypersquare Office,Other,0.62,-69.145.939,1.075.976.768
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Gino Feruci Kebonjati Hotel,Lodging,0.64,-69.165.432,1.075.988.591
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Kedaton Hotel,Lodging,0.66,-6.915.509,1.076.078.497
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Grand Pacific Hotel,Lodging,0.67,-69.087.923,1.075.979.058
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Collection O Patradisa Hotel,Lodging,0.69,-69.123.715,1.076.090.599
ChIJYzQtuz7maC4Rcf2QiM5xvMc,D'Sovia Hotel Bandung,Lodging,0.75,-6.917.206,1.075.980.838
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Solar Era. PT,Office,0.76,-69.059.561,1.076.003.977
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Novotel Bandung,Lodging,0.85,-69.048.517,107.604.083
ChIJYzQtuz7maC4Rcf2QiM5xvMc,favehotel Braga Bandung,Lodging,0.86,-69.169.595,1.076.091.119
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Prime Tourism Hotel,Lodging,0.88,-6.920.179,1.076.013.602
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Gino Feruci Braga Hotel,Lodging,0.92,-69.178.718,1.076.090.829
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Golden Flower Hotel,Lodging,0.95,-69.207.062,1.076.047.065
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Serela Merdeka Hotel,Lodging,0.96,-690.656,10.760.927
ChIJYzQtuz7maC4Rcf2QiM5xvMc,éL Hotel Bandung,Lodging,0.96,-69.162.005,1.076.106.178
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Plaza Palace,Shopping,0.97,-69.058.199,1.075.969.907
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Hotel California,Lodging,0.99,-69.038.285,1.076.052.744
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Hotel Victory,Lodging,0.99,-69.067.833,1.075.957.924
ChIJYzQtuz7maC4Rcf2QiM5xvMc,favehotel Hyper Square,Lodging,1,-69.161.969,1.075.946.296
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Asia Africa Zodiac Hotel Bandung,Lodging,1,-69.211.306,1.076.048.997
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Levi's® Bandung Indah Plaza,Shopping,01.01,-69.086.186,1.076.110.818
ChIJYzQtuz7maC4Rcf2QiM5xvMc,At Bon Hostel,Lodging,01.03,-69.187.277,1.076.095.318
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Apartment,Other,01.04,-69.134.098,1.075.934.083
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Edas Creative,Shopping,01.04,-69.076.011,1.076.109.412
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Pawnshop,Finance,01.05,-69.079.882,1.076.112.273
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Private Landmark Paskal Condonium,Lodging,01.06,-6.911.126,1.075.932.885
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Melbourne Kitchen,Restaurant,01.07,-69.027.376,1.076.030.524
ChIJYzQtuz7maC4Rcf2QiM5xvMc,"Bobopod Cipaganti, Bandung",Lodging,01.07,-69.027.376,1.076.030.524
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Ottenville Boutique Hotel,Lodging,01.08,-69.028.561,1.076.007.707
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Various Stores,Shopping,1.13,-6.922.337,107.605.011
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Hotel Santika Bandung,Lodging,1.14,-69.074.225,1.076.118.312
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Palace Hotel Bandung RedDoorz Partner,Lodging,1.18,-69.178.663,1.076.119.679
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Hotel,Restaurant,1.22,-69.080.239,1.076.129.776
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Chemical Braga Bandung by HARRIS,Lodging,1.23,-6.920.773,107.610.037
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Serela Waringin Hotel,Lodging,1.23,-69.176.209,1.075.929.988
ChIJYzQtuz7maC4Rcf2QiM5xvMc,The Summit Siliwangi Hotel,Lodging,1.24,-69.076.621,1.076.129.418
ChIJYzQtuz7maC4Rcf2QiM5xvMc,RedDoorz Near Braga Street,Lodging,1.24,-69.184.785,1.076.121.592
ChIJYzQtuz7maC4Rcf2QiM5xvMc,RedDoorz Plus near Bandung Indah Plaza,Lodging,1.24,-69.077.273,1.076.129.711
ChIJYzQtuz7maC4Rcf2QiM5xvMc,The Naripan Hotel,Lodging,1.28,-69.196.594,1.076.117.445
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Excellent Seven Hotel,Lodging,1.32,-69.010.154,1.075.993.517
ChIJYzQtuz7maC4Rcf2QiM5xvMc,The Luxton Bandung Hotel,Lodging,1.34,-69.038.145,1.076.113.071
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Hotel Savoy Homann Bandung,Lodging,1.34,-69.218.556,1.076.102.631
ChIJYzQtuz7maC4Rcf2QiM5xvMc,Bandung,Other,1.89,-69.174.639,1.076.191.228
ChIJWQE7xCjmaC4RkgWggJah1no,Rose Hotel,Lodging,0.17,-69.236.328,1.076.098.026
ChIJWQE7xCjmaC4RkgWggJah1no,Hotel Savoy Homann Bandung,Lodging,0.25,-69.218.556,1.076.102.631
ChIJWQE7xCjmaC4RkgWggJah1no,BTPN Bank - Lengkong,Finance,0.27,-69.261.032,1.076.122.133
ChIJWQE7xCjmaC4RkgWggJah1no,Kost Sakgan48,Lodging,0.3,-69.262.121,1.076.100.204
ChIJWQE7xCjmaC4RkgWggJah1no,PT.,Other,0.3,-6.921.185,1.076.116.829
ChIJWQE7xCjmaC4RkgWggJah1no,Bank Mandiri Branch Office Bandung Asia North Africa,Finance,0.34,-6.921.583,107.613.429
ChIJWQE7xCjmaC4RkgWggJah1no,Chemical Braga Bandung by HARRIS,Lodging,0.37,-6.920.773,107.610.037
ChIJWQE7xCjmaC4RkgWggJah1no,PT Asei Insurance Indonesia,Finance,0.38,-69.213.998,1.076.138.091
ChIJWQE7xCjmaC4RkgWggJah1no,State Bank of Indonesia - KCU Bandung,Finance,0.4,-6.921.958,107.614.464
ChIJWQE7xCjmaC4RkgWggJah1no,Pasundan Senior High School 1,Education,0.41,-69.235.967,1.076.076.382
ChIJWQE7xCjmaC4RkgWggJah1no,Victoria Syariah Bank,Finance,0.42,-69.203.392,1.076.098.771
ChIJWQE7xCjmaC4RkgWggJah1no,PT Phrygia AC,Other,0.45,-6.920.116,1.076.129.297
ChIJWQE7xCjmaC4RkgWggJah1no,Indonesian Environmental Pollution Control Association,Other,0.46,-6.920.015,107.613.058
ChIJWQE7xCjmaC4RkgWggJah1no,Elementary School Assalaam,Education,0.46,-6.925.699,107.607.614
ChIJWQE7xCjmaC4RkgWggJah1no,The Naripan Hotel,Lodging,0.47,-69.196.594,1.076.117.445
ChIJWQE7xCjmaC4RkgWggJah1no,Dipo Star Finance Bandung,Finance,0.56,-69.206.644,1.076.073.827
ChIJWQE7xCjmaC4RkgWggJah1no,At Bon Hostel,Lodging,0.6,-69.187.277,1.076.095.318
ChIJWQE7xCjmaC4RkgWggJah1no,RedDoorz Near Braga Street,Lodging,0.6,-69.184.785,1.076.121.592
ChIJWQE7xCjmaC4RkgWggJah1no,Parahyangan Plaza,Shopping,0.61,-6.922.484,1.076.059.834
ChIJWQE7xCjmaC4RkgWggJah1no,RADNET,Other,0.61,-69.221.201,1.076.165.779
ChIJWQE7xCjmaC4RkgWggJah1no,Sentra Holidays Tours & Travel,Transportation,0.62,-69.277.879,1.076.152.634
ChIJWQE7xCjmaC4RkgWggJah1no,Saw Hotel Veteran,Lodging,0.64,-69.192.735,1.076.149.464
ChIJWQE7xCjmaC4RkgWggJah1no,Palace Hotel Bandung RedDoorz Partner,Lodging,0.67,-69.178.663,1.076.119.679
ChIJWQE7xCjmaC4RkgWggJah1no,ITC Kebon Kalapa,Shopping,0.69,-69.280.177,107.606.683
ChIJWQE7xCjmaC4RkgWggJah1no,Gino Feruci Braga Hotel,Lodging,0.71,-69.178.718,1.076.090.829
ChIJWQE7xCjmaC4RkgWggJah1no,Various Stores,Shopping,0.72,-6.922.337,107.605.011
ChIJWQE7xCjmaC4RkgWggJah1no,Variation 53,Transportation,0.72,-69.284.373,107.615.951
ChIJWQE7xCjmaC4RkgWggJah1no,A/X Armani Exchange,Shopping,0.73,-69.230.749,1.076.048.165
ChIJWQE7xCjmaC4RkgWggJah1no,Asia Outsourcing Services - Bandung,Other,0.74,-69.228.183,1.076.180.171
ChIJWQE7xCjmaC4RkgWggJah1no,Asia Africa Zodiac Hotel Bandung,Lodging,0.77,-69.211.306,1.076.048.997
ChIJWQE7xCjmaC4RkgWggJah1no,Asia Africa Property Bandung,Other,0.77,-69.238.052,1.076.183.448
ChIJWQE7xCjmaC4RkgWggJah1no,St. Paul Catholic Church,Place of Worship,0.77,-69.293.556,1.076.070.709
ChIJWQE7xCjmaC4RkgWggJah1no,Five Motor Crossing,Shopping,0.79,-6.922.085,1.076.182.947
ChIJWQE7xCjmaC4RkgWggJah1no,favehotel Braga Bandung,Lodging,0.8,-69.169.595,1.076.091.119
ChIJWQE7xCjmaC4RkgWggJah1no,ERI APARTMENT BANDUNG,Lodging,0.8,-69.220.335,1.076.183.754
ChIJWQE7xCjmaC4RkgWggJah1no,Six Center Gold Shop,Shopping,0.8,-69.233.586,1.076.041.226
ChIJWQE7xCjmaC4RkgWggJah1no,Golden Flower Hotel,Lodging,0.81,-69.207.062,1.076.047.065
ChIJWQE7xCjmaC4RkgWggJah1no,Emungkagure,Lodging,0.81,-69.273.957,1.076.177.876
ChIJWQE7xCjmaC4RkgWggJah1no,Checkpoint Auto Salon Cafe,Other,0.81,-69.168.069,1.076.133.167
ChIJWQE7xCjmaC4RkgWggJah1no,Panin Bank - Otista,Finance,0.81,-69.225.786,1.076.041.005
ChIJWQE7xCjmaC4RkgWggJah1no,IMAGE Hotel,Lodging,0.82,-69.310.847,107.612.663
ChIJWQE7xCjmaC4RkgWggJah1no,éL Hotel Bandung,Lodging,0.85,-69.162.005,1.076.106.178
ChIJWQE7xCjmaC4RkgWggJah1no,SMPN 10,Education,0.87,-69.292.592,1.076.057.192
ChIJWQE7xCjmaC4RkgWggJah1no,Teguh Jaya's Works Shop,Transportation,0.92,-69.318.618,1.076.133.059
ChIJWQE7xCjmaC4RkgWggJah1no,OYO 2554 Old Arimbi Hotel Dewi Sartika,Lodging,0.94,-69.297.583,1.076.052.755
ChIJWQE7xCjmaC4RkgWggJah1no,Latief Inn,Lodging,0.98,-6.917.326,1.076.173.935
ChIJWQE7xCjmaC4RkgWggJah1no,Kedaton Hotel,Lodging,1,-6.915.509,1.076.078.497
ChIJWQE7xCjmaC4RkgWggJah1no,Bank Danamon New Market,Finance,01.09,-69.177.044,1.076.036.014
ChIJWQE7xCjmaC4RkgWggJah1no,Morality,Shopping,1.1,-69.332.302,1.076.144.303
ChIJWQE7xCjmaC4RkgWggJah1no,Bandung,Other,1.11,-69.174.639,1.076.191.228
ChIJWQE7xCjmaC4RkgWggJah1no,d'best Hotel,Lodging,1.11,-69.298.302,1.076.033.138
ChIJWQE7xCjmaC4RkgWggJah1no,Beautiful Hope Hotel,Health,1.14,-69.223.547,1.076.215.302
ChIJWQE7xCjmaC4RkgWggJah1no,Prime Tourism Hotel,Lodging,1.18,-6.920.179,1.076.013.602
ChIJWQE7xCjmaC4RkgWggJah1no,The Green Kosambi Apartment,Other,1.2,-69.206.739,1.076.217.551
ChIJWQE7xCjmaC4RkgWggJah1no,RedDoorz Plus near Asia Africa 2,Lodging,1.23,-6.931.629,1.076.192.831
ChIJWQE7xCjmaC4RkgWggJah1no,SUPER OYO Collection O 25 Hotel Baltika,Lodging,1.24,-69.232.647,1.076.225.257
ChIJWQE7xCjmaC4RkgWggJah1no,Collection O Patradisa Hotel,Lodging,1.3,-69.123.715,1.076.090.599
